pessoa_idade,pessoa_salario_anual,pessoa_status_propriedade,pessoa_tempo_trabalho,emprestimo_motivo,emprestimo_pontuacao,emprestimo_valor_total,emprestimo_taxa_juros,emprestimo_inadimplente,emprestimo_renda_percentual,historico_inadimplencia,historico_tempo_credito
32,38300,Alugada,4,Médico,B,5000,10.25,0,0.13,N,9
38,49000,Hipotecada,10,"Pagamento de débitos",B,7250,11.99,0,0.15,N,11
24,193000,Hipotecada,8,Educativo,C,10000,13.06,0,0.05,N,4
23,75000,Alugada,3,Pessoal,E,23575,14.5,1,0.31,N,4
26,64000,Hipotecada,9,"Pagamento de débitos",D,8000,12.17,1,0.13,N,4
23,28000,Própria,6,Empreendimento,B,7000,9.99,0,0.25,N,4
34,77000,Alugada,3,"Pagamento de débitos",D,5600,15.27,NULL,0.08,,11
24,110000,Hipotecada,7,"Pagamento de débitos",A,12000,8.94,0,0.11,N,2
32,235000,Alugada,1,Pessoal,C,25000,12.53,0,0.11,S,7
23,136000,Hipotecada,7,Educativo,A,8000,8.32,0,0.06,N,2
23,32000,Alugada,5,Empreendimento,D,2000,16.49,0,0.06,N,3
21,43000,Alugada,NULL,Empreendimento,D,17525,12.72,0,0.12,,7
30,20800,Alugada,0,Médico,A,7250,8,1,0.35,N,10
32,89000,Alugada,0,Médico,A,12000,8.94,0,0.13,N,6
30,29004,Alugada,13,Médico,E,2400,17.93,1,0.08,S,7
46,47000,Hipotecada,5,Pessoal,A,6000,7.14,0,0.13,N,15
21,24996,Alugada,0,"Pagamento de débitos",B,3000,11.49,0,0.12,N,3
30,70000,Hipotecada,6,"Melhora do lar",B,12800,NULL,0,0.18,N,7
26,75000,Alugada,5,Médico,A,20000,6.91,0,0.27,N,4
22,14400,Alugada,0,"Melhora do lar",E,4400,19.91,1,0.31,N,4
24,91800,Hipotecada,0,Médico,C,16000,14.22,1,0.15,N,4
21,45000,Hipotecada,5,Empreendimento,A,18000,7.88,0,0.4,N,2
23,55000,Hipotecada,3,Pessoal,A,7500,7.51,0,0.14,N,2
24,41000,Alugada,1,Médico,C,7000,12.53,0,0.17,N,2
29,83500,Alugada,1,"Melhora do lar",C,15000,13.43,0,0.18,S,10
29,56500,Alugada,3,Médico,B,7000,NULL,1,0.12,N,8
25,37000,Alugada,1,"Pagamento de débitos",F,4200,NULL,1,0.11,S,2
25,49000,Alugada,1,Pessoal,D,12000,13.49,1,0.24,N,4
24,48600,Hipotecada,1,Educativo,D,8000,NULL,1,0.16,N,4
27,83000,Hipotecada,11,Empreendimento,C,2500,13.99,0,0.03,S,8
26,30000,Alugada,1,Médico,E,NULL,7.51,0,0.17,N,9
26,51500,Hipotecada,3,"Melhora do lar",D,9600,15.21,0,0.19,S,4
44,66000,Hipotecada,13,Pessoal,C,5000,13.48,0,0.08,S,11
31,39420,Alugada,0,Médico,C,2500,15.27,0,0.06,S,8
27,54000,Alugada,2,Médico,B,20000,10.99,1,0.37,N,8
27,72000,Alugada,9,Educativo,B,25000,10.75,1,0.35,N,8
21,20000,Alugada,NULL,Médico,B,5600,10.75,0,0.28,N,4
22,32000,Alugada,2,Empreendimento,C,10000,13.22,1,0.31,N,3
37,63000,Alugada,1,"Pagamento de débitos",A,14900,9.63,0,0.24,N,13
38,34296,Própria,1,Médico,C,12000,NULL,0,0.35,S,12
25,80000,Própria,9,Empreendimento,C,12800,NULL,0,0.16,N,3
26,90000,Própria,2,Empreendimento,A,9500,8.07,0,0.11,N,2
36,78000,Hipotecada,7,Pessoal,A,15000,7.88,0,0.19,N,16
24,44000,Alugada,2,Pessoal,A,10000,7.49,0,0.23,N,2
22,18000,Alugada,1,Médico,B,1800,12.18,1,0.1,N,3
22,42000,Alugada,0,Empreendimento,C,3600,14.72,0,0.09,S,4
34,73000,Hipotecada,7,Pessoal,A,20675,NULL,0,0.28,N,9
26,49992,Hipotecada,10,"Pagamento de débitos",B,6000,10.99,0,0.12,N,2
NULL,110000,Alugada,9,"Pagamento de débitos",B,12000,11.11,0,NULL,N,5
30,75000,Hipotecada,3,Empreendimento,A,18750,7.9,0,0.25,N,6
28,276000,Alugada,NULL,Pessoal,A,NULL,12.21,1,0.36,N,14
30,20000,Alugada,1,Pessoal,B,3000,11.49,1,0.15,N,8
28,110000,Hipotecada,12,"Melhora do lar",B,3500,11.49,0,0.03,N,10
33,116000,Hipotecada,5,Educativo,C,15000,12.84,0,0.13,N,7
22,35000,Alugada,4,Empreendimento,C,1000,NULL,0,0.03,S,3
22,92496,Hipotecada,2,Educativo,A,10200,NULL,0,0.11,N,4
21,53000,Hipotecada,5,Empreendimento,C,18000,13.8,0,0.34,S,3
42,123735,Hipotecada,8,"Pagamento de débitos",A,6400,6.99,0,0.05,N,16
27,113800,Hipotecada,3,Médico,A,7500,8.63,0,0.07,N,10
24,32000,Alugada,4,"Melhora do lar",B,12800,12.42,1,0.4,N,3
29,48000,Alugada,1,Médico,A,8800,8.49,0,0.18,N,9
30,98000,Alugada,14,Pessoal,C,8525,10.78,1,0.09,N,9
30,143500,Hipotecada,0,"Melhora do lar",B,20000,11.89,0,0.14,N,8
30,140000,Hipotecada,2,"Melhora do lar",E,15000,16.35,0,0.11,N,5
22,68000,Alugada,7,Médico,B,15000,10.37,0,0.22,N,3
25,38000,Alugada,9,Pessoal,E,15000,16.45,1,0.39,S,3
22,32244,Alugada,2,Empreendimento,B,11100,12.21,1,0.34,N,3
34,143150,Hipotecada,0,Empreendimento,A,12000,9.32,0,0.08,N,6
35,39000,Alugada,5,Pessoal,B,10625,NULL,0,0.27,N,9
27,54000,Alugada,3,Educativo,B,4000,10.74,0,0.07,N,5
21,60000,Hipotecada,5,"Pagamento de débitos",A,10000,5.99,0,0.17,N,2
23,30500,Hipotecada,6,Médico,D,3000,14.96,1,0.1,S,2
30,58800,Alugada,0,"Pagamento de débitos",A,12000,NULL,0,0.2,N,10
26,147996,Hipotecada,10,"Pagamento de débitos",A,7500,8,0,0.05,N,3
22,27996,Alugada,0,Educativo,D,2200,15.95,1,0.08,N,3
30,43200,Hipotecada,5,"Melhora do lar",C,4200,13.49,0,0.1,S,7
34,78000,Alugada,9,"Pagamento de débitos",E,15000,16.4,1,0.19,N,5
23,24216,Alugada,1,Educativo,D,3600,16.49,1,0.15,N,3
23,98000,Alugada,0,Educativo,E,10000,16.4,1,0.1,N,2
35,40000,Alugada,2,Médico,C,7550,13.92,0,0.19,N,9
21,75000,Alugada,5,Médico,B,15000,10.37,0,0.2,N,4
34,65000,Hipotecada,6,"Pagamento de débitos",A,12300,NULL,0,0.19,N,10
25,60000,Alugada,3,"Melhora do lar",A,7000,6.92,0,0.12,N,2
26,59500,Hipotecada,9,Empreendimento,A,12000,6.62,0,0.2,N,3
31,33600,Alugada,0,Médico,B,4000,11.49,0,0.12,N,5
37,6000,Própria,3,Empreendimento,A,1300,6.03,1,0.22,N,11
32,NULL,Alugada,NULL,Médico,A,12000,14.54,0,0.27,N,2
22,32000,Hipotecada,2,Médico,C,7500,NULL,0,0.23,S,3
22,60000,Hipotecada,7,Empreendimento,C,7000,13.61,0,0.12,S,3
24,90000,Alugada,8,"Melhora do lar",B,10000,NULL,0,0.11,N,2
26,80000,Hipotecada,0,Educativo,A,6300,5.79,0,0.08,N,4
24,48000,Hipotecada,3,"Pagamento de débitos",B,4800,9.99,0,0.1,N,2
24,90000,Alugada,3,"Melhora do lar",B,15000,11.86,0,0.17,N,2
32,32004,Alugada,10,"Pagamento de débitos",C,10400,15.27,1,0.32,N,9
33,55200,Alugada,3,Empreendimento,C,8100,NULL,0,0.15,S,10
30,62900,Hipotecada,2,Médico,B,10000,NULL,1,0.14,N,6
28,126000,Hipotecada,12,Empreendimento,B,2000,9.99,0,0.02,N,10
23,44000,Própria,7,Empreendimento,C,5000,13.23,0,0.11,N,2
27,97000,Hipotecada,11,Pessoal,B,3600,9.25,0,0.04,N,7
27,90000,Hipotecada,8,"Pagamento de débitos",A,12000,7.29,0,0.13,N,5
24,8400,Alugada,NULL,Educativo,C,1500,13.99,1,0.18,N,4
49,95000,Hipotecada,2,"Melhora do lar",A,3000,5.42,0,0.03,N,12
27,85000,Hipotecada,9,Médico,B,24000,11.71,0,0.28,N,10
37,21600,Alugada,4,"Pagamento de débitos",D,3800,NULL,1,0.18,S,13
NULL,57000,Própria,5,,B,7900,NULL,0,0.22,N,7
25,72700,Alugada,4,"Melhora do lar",D,7000,14.84,0,0.1,S,2
34,18000,Alugada,0,"Pagamento de débitos",B,1500,11.48,1,0.08,N,8
33,32400,Alugada,8,Educativo,A,11000,6.99,1,0.34,N,10
30,50000,Alugada,6,Médico,C,10000,NULL,0,0.2,N,5
22,69000,Hipotecada,6,"Pagamento de débitos",D,10000,15.62,1,0.14,S,2
24,50000,Alugada,9,"Pagamento de débitos",B,8000,9.99,0,0.16,N,2
21,65004,Hipotecada,5,"Pagamento de débitos",B,5000,9.99,0,0.08,N,3
35,500000,Hipotecada,17,"Pagamento de débitos",C,20000,13.85,0,0.04,S,7
35,75000,Hipotecada,5,"Pagamento de débitos",C,4000,14.27,0,0.05,S,5
24,86400,Alugada,5,"Pagamento de débitos",C,2800,14.65,0,0.03,S,4
40,130000,Hipotecada,0,"Pagamento de débitos",A,24250,6.17,0,0.19,N,16
34,68000,Alugada,5,"Melhora do lar",A,14400,8.59,0,0.21,N,5
54,29000,Hipotecada,7,Pessoal,B,2500,11.71,0,0.09,N,24
26,35652,Alugada,5,"Pagamento de débitos",B,1400,11.49,1,0.04,N,4
43,122500,Hipotecada,4,Educativo,A,9150,6.03,0,0.07,N,12
28,33000,Alugada,0,Empreendimento,D,3200,14.42,1,0.1,S,6
29,55000,Própria,4,Empreendimento,B,10000,11.36,0,0.18,N,8
23,65500,Alugada,4,Médico,C,35000,15.23,1,0.53,N,2
37,85000,Alugada,3,Educativo,C,10000,14.27,0,0.12,N,14
30,54000,Alugada,2,"Melhora do lar",E,5000,15.13,1,0.09,N,7
23,47000,Hipotecada,7,Educativo,C,13850,12.68,0,0.29,S,2
25,112000,Alugada,7,"Pagamento de débitos",B,5000,10.25,0,0.04,N,3
24,25000,Alugada,3,Médico,B,3000,10.95,0,0.12,N,2
30,40800,Alugada,7,Pessoal,B,2400,11.49,1,0.06,N,9
24,99000,,8,"Pagamento de débitos",A,6000,NULL,0,0.26,N,2
33,24000,Alugada,NULL,"Pagamento de débitos",D,1000,14.91,1,0.04,S,10
38,48000,Hipotecada,23,Médico,D,9000,15.21,1,0.19,S,15
29,57600,Alugada,1,Educativo,B,21000,9.99,NULL,0.15,,16
27,100000,Hipotecada,11,Pessoal,A,12000,NULL,0,0.12,N,6
29,48000,Hipotecada,8,Médico,A,4500,5.42,0,0.09,N,7
36,46000,Hipotecada,3,Empreendimento,A,8000,5.42,0,0.17,N,15
41,43000,Própria,3,Empreendimento,B,22800,12.21,0,0.53,N,11
23,91000,Hipotecada,0,Educativo,B,1000,11.71,0,0.01,N,3
33,59000,Alugada,17,Médico,B,9600,9.91,0,0.16,N,8
27,80000,Hipotecada,11,Pessoal,A,8500,6.03,0,0.11,N,6
24,41000,Alugada,4,Médico,C,15600,12.87,1,0.38,S,3
53,85000,Alugada,2,Pessoal,A,8000,7.74,0,0.09,N,26
26,67000,Alugada,9,Empreendimento,A,8000,7.14,0,0.12,N,2
29,46000,Hipotecada,13,"Melhora do lar",B,4800,11.86,1,0.1,N,9
40,69996,Alugada,6,Médico,B,3000,10.75,0,0.04,N,15
29,36000,Hipotecada,2,Pessoal,D,20000,NULL,0,0.56,N,6
23,16080,Alugada,NULL,"Pagamento de débitos",D,3000,16.29,1,0.19,S,2
23,66912,Hipotecada,7,Pessoal,C,16000,12.73,0,0.24,N,3
28,35004,Própria,7,Educativo,B,4000,11.49,0,0.11,N,10
26,85000,Alugada,2,Empreendimento,A,28000,7.49,1,0.33,N,3
37,21600,Alugada,4,Médico,D,3800,NULL,1,0.18,N,11
NULL,45000,,3,Educativo,B,16000,11.71,1,0.38,N,3
23,30000,Alugada,0,Educativo,C,8400,14.65,0,0.28,N,3
27,120000,Hipotecada,11,Pessoal,A,7000,6.76,0,0.06,N,7
31,165000,Hipotecada,3,"Melhora do lar",C,15000,12.61,0,0.09,N,7
21,24000,Alugada,2,Médico,C,5000,12.98,0,0.21,N,2
32,86000,Hipotecada,4,Médico,A,8400,6.62,0,0.1,N,8
33,120000,Hipotecada,6,Médico,A,4500,5.99,0,0.04,N,5
26,22800,Alugada,4,Pessoal,C,5000,13.57,0,0.22,S,2
32,55000,Hipotecada,16,Pessoal,C,7000,13.48,0,0.13,S,8
23,90000,Hipotecada,7,Pessoal,D,15000,15.31,0,0.17,S,4
22,66000,Própria,6,Educativo,A,5000,7.9,0,0.08,N,4
24,75000,Hipotecada,5,Educativo,C,7200,NULL,0,0.1,S,3
25,45000,Alugada,5,Médico,B,2500,12.69,0,0.06,N,4
28,58200,Alugada,11,Educativo,E,20500,16.82,1,0.35,S,5
23,80000,Própria,7,Empreendimento,B,25000,9.99,0,0.31,N,3
24,60000,Hipotecada,8,Empreendimento,A,2800,9.32,0,0.05,N,4
27,64000,Alugada,3,Pessoal,A,3600,7.49,1,0.06,N,5
23,38000,Hipotecada,5,Pessoal,A,5400,7.9,0,0.14,N,3
30,72000,Hipotecada,3,Pessoal,B,12000,10.95,0,0.17,N,5
28,100000,Hipotecada,0,Empreendimento,C,18000,13.99,0,0.18,S,6
25,31000,Alugada,1,"Melhora do lar",B,3000,NULL,1,0.1,N,4
23,20000,Alugada,6,Pessoal,C,4000,12.23,0,0.2,S,2
24,133000,Alugada,5,Educativo,B,17400,11.71,0,0.13,N,4
22,60000,Alugada,1,Educativo,A,6850,7.14,0,0.11,N,2
22,45000,Hipotecada,3,Educativo,C,3000,NULL,0,0.07,N,4
22,45000,Alugada,3,Médico,A,5800,7.88,0,0.13,N,3
23,56000,Hipotecada,1,Médico,A,10000,8.59,0,0.18,N,3
25,59623,Hipotecada,9,Médico,B,3400,NULL,1,0.05,N,2
31,31600,Hipotecada,4,Médico,B,7500,11.36,0,0.24,N,10
24,100000,Hipotecada,5,Pessoal,B,14000,10.75,0,0.14,N,3
25,55000,Hipotecada,10,Educativo,C,15000,NULL,0,0.27,S,3
29,62532,Alugada,6,Empreendimento,C,9000,13.49,0,0.14,N,6
25,42000,Alugada,3,Empreendimento,A,18000,6.17,1,0.43,N,2
23,200000,Hipotecada,0,Pessoal,A,5000,7.43,0,0.03,N,4
25,88000,Alugada,9,Educativo,E,10000,17.88,1,0.11,S,4
31,56000,Hipotecada,4,Médico,A,8000,8.59,0,0.14,N,6
24,37200,Alugada,8,"Pagamento de débitos",A,7200,7.9,0,0.19,N,4
23,48000,Alugada,3,"Pagamento de débitos",A,8000,8.49,0,0.17,N,2
38,114000,Hipotecada,22,"Pagamento de débitos",B,19000,9.99,0,0.17,N,12
41,60000,,4,,B,34000,17.58,1,0.52,N,4
33,48000,Alugada,17,"Pagamento de débitos",B,3500,11.86,0,0.07,N,10
31,45000,Hipotecada,12,Pessoal,A,6000,9.32,0,0.13,N,9
26,52000,Hipotecada,6,Pessoal,B,3300,10.99,0,0.06,N,2
39,32000,Alugada,NULL,Empreendimento,A,NULL,11.71,0,0.12,N,3
27,38004,Hipotecada,0,"Pagamento de débitos",D,12000,16.77,1,0.32,N,6
23,44004,Alugada,0,Empreendimento,E,12000,16,1,0.27,N,2
28,75000,Alugada,1,"Melhora do lar",A,12000,9.63,0,0.16,N,7
33,22800,Alugada,NULL,Médico,A,2500,10.99,0,0.04,,3
28,44500,Hipotecada,5,Empreendimento,B,20000,9.45,0,0.45,N,10
25,90000,Hipotecada,9,"Melhora do lar",A,10000,5.42,0,0.11,N,4
31,40000,Própria,0,Médico,D,15000,15.31,0,0.38,S,10
23,57000,Hipotecada,6,Educativo,D,17500,14.09,0,0.31,S,3
23,98280,Hipotecada,7,Pessoal,A,9400,6.62,0,0.1,N,3
24,52000,Hipotecada,2,Médico,A,4800,NULL,0,0.09,N,2
23,75000,Hipotecada,4,Médico,C,16800,13.47,0,0.22,N,4
25,82560,Alugada,6,"Pagamento de débitos",A,4500,7.42,0,0.05,N,3
29,110000,Hipotecada,6,Médico,B,5000,9.91,0,0.05,N,9
41,35400,Alugada,11,Empreendimento,C,1500,12.87,0,0.04,S,14
40,81120,Hipotecada,1,Educativo,B,24000,9.25,0,0.3,N,15
22,34800,Alugada,7,Empreendimento,G,9600,19.16,1,0.28,S,4
23,60000,Alugada,0,Empreendimento,A,8400,7.49,0,0.14,N,3
32,52000,Alugada,0,Pessoal,A,7125,7.49,0,0.14,N,10
24,48661,Hipotecada,7,Educativo,D,8000,17.58,0,0.16,N,2
38,55000,Alugada,0,Educativo,C,6500,11.03,0,0.12,S,12
22,26886,Própria,6,Educativo,C,7500,NULL,0,0.28,S,4
39,90000,Hipotecada,15,Empreendimento,A,10500,7.66,0,0.12,N,12
30,69000,Alugada,2,Empreendimento,E,20000,17.14,1,0.29,S,7
30,115000,Alugada,7,"Pagamento de débitos",B,7300,10.25,0,0.06,N,9
34,42000,Alugada,2,Médico,B,2500,10.59,0,0.06,N,6
34,45000,Hipotecada,1,"Pagamento de débitos",C,3800,13.16,0,0.08,S,5
28,39000,Alugada,6,Médico,D,8000,14.91,1,0.21,S,7
36,39520,Própria,14,Empreendimento,A,5000,5.79,0,0.13,N,16
36,37000,Hipotecada,5,Médico,E,3000,18.39,1,0.08,S,15
33,19200,Alugada,NULL,Pessoal,B,6000,10.65,1,0.31,N,6
NULL,47000,Própria,8,Empreendimento,A,6000,7.9,0,NULL,N,10
25,44000,Alugada,9,Médico,C,8500,14.27,1,0.19,N,4
24,130000,Alugada,7,"Pagamento de débitos",B,24000,11.49,0,0.18,N,3
25,72000,Hipotecada,9,Educativo,B,14000,12.42,0,0.19,N,2
27,140000,Hipotecada,0,"Melhora do lar",C,6000,13.57,0,0.04,N,5
25,56000,Alugada,2,Pessoal,B,3000,12.69,0,0.05,N,3
24,110000,Hipotecada,8,Educativo,A,8000,6.76,0,0.07,N,4
38,67000,Alugada,6,"Melhora do lar",D,13000,NULL,0,0.19,N,17
24,100000,Alugada,1,Empreendimento,B,15000,11.89,0,0.15,N,2
26,108000,Hipotecada,4,"Melhora do lar",B,7200,9.62,0,0.07,N,2
26,96000,Alugada,2,"Melhora do lar",A,1750,6.54,0,0.02,N,2
24,34132,Alugada,0,Educativo,B,12000,10.62,1,0.35,N,3
23,48000,Alugada,0,Pessoal,A,6800,6.54,1,0.14,N,4
23,71500,Alugada,3,"Pagamento de débitos",D,30000,NULL,1,0.42,N,4
33,60000,Hipotecada,1,Empreendimento,D,17000,16.07,0,0.28,S,5
25,42910,Alugada,3,Educativo,D,10000,18.25,0,0.23,S,3
24,32000,Alugada,2,Educativo,B,2000,10.59,1,0.06,N,3
22,10000,Alugada,0,"Melhora do lar",D,1000,14.74,1,0.1,N,4
27,65000,Hipotecada,0,"Melhora do lar",D,22000,14.09,0,0.34,S,6
22,70000,Alugada,6,Educativo,D,29100,15.99,1,0.42,N,3
24,75000,Hipotecada,9,"Melhora do lar",A,11500,5.42,0,0.15,N,2
37,63000,Alugada,2,"Pagamento de débitos",B,9000,NULL,0,0.09,,9
22,42500,Alugada,0,Médico,E,1500,17.19,1,0.04,S,4
27,66000,Alugada,11,"Pagamento de débitos",D,6000,NULL,1,0.09,N,8
22,73000,Hipotecada,6,Empreendimento,A,7000,7.49,0,0.1,N,2
22,31000,Alugada,7,Médico,D,9250,14.11,1,0.3,N,4
37,84000,Hipotecada,21,Empreendimento,C,24000,NULL,0,0.29,S,17
24,40000,Alugada,8,Médico,C,4500,12.84,0,0.11,N,3
32,NULL,,7,Pessoal,C,10000,NULL,0,0.06,N,5
25,33280,Alugada,1,Médico,B,5500,NULL,0,0.17,N,4
27,39000,Alugada,0,Educativo,C,8000,11.03,0,0.21,N,9
24,56000,Hipotecada,2,Educativo,C,5250,12.87,0,0.09,N,2
31,48000,Alugada,11,Médico,B,2000,10.65,0,0.04,N,6
31,55000,Alugada,3,Pessoal,B,6000,10.38,0,0.11,N,6
23,120000,Alugada,3,Empreendimento,A,3725,8.49,0,0.03,N,2
25,70000,Alugada,9,"Melhora do lar",D,15000,16.02,0,0.21,N,4
21,100000,Hipotecada,3,Empreendimento,A,6200,8.49,0,0.06,N,4
27,51000,Alugada,9,Empreendimento,B,1600,10.59,0,0.03,N,6
24,48000,Hipotecada,4,Educativo,A,5000,5.99,0,0.1,N,2
26,60000,Hipotecada,10,Médico,A,12500,6.92,0,0.21,N,3
28,55000,Alugada,2,Médico,B,13800,11.83,0,0.25,N,6
32,84456,Alugada,5,"Pagamento de débitos",B,10000,9.88,0,0.12,N,10
22,49000,Alugada,7,Pessoal,A,7500,6.62,0,0.15,N,3
27,41000,Alugada,6,Educativo,A,15000,8.49,1,0.37,N,8
21,45000,Alugada,3,Pessoal,A,3200,6.54,0,0.07,N,4
49,70872,Hipotecada,4,"Pagamento de débitos",D,15000,14.84,1,0.21,N,11
25,98400,Alugada,4,Pessoal,D,16525,15.28,0,0.17,S,3
24,141000,Hipotecada,0,Empreendimento,A,10000,5.99,0,0.07,N,3
33,38400,Alugada,6,Médico,B,10500,11.99,0,0.27,N,8
27,24000,Alugada,NULL,Educativo,C,8000,12.99,1,0.33,S,6
27,96000,Alugada,3,"Melhora do lar",A,10000,7.88,0,0.1,N,10
21,18000,Alugada,2,"Pagamento de débitos",C,5800,14.72,1,0.32,S,4
29,84996,Hipotecada,13,"Pagamento de débitos",A,6000,7.68,0,0.07,N,8
32,80000,Alugada,6,"Melhora do lar",B,1500,10.74,0,0.02,N,10
23,60000,Hipotecada,7,Pessoal,C,2000,14.26,0,0.03,S,3
24,85000,Alugada,1,Empreendimento,B,16000,11.99,0,0.19,N,3
24,39000,Alugada,0,Médico,D,3000,14.61,1,0.08,S,4
27,36000,Alugada,2,Médico,B,2000,11.99,0,0.06,N,8
29,38000,Hipotecada,NULL,Educativo,A,15000,11.12,0,NULL,N,3
35,20000,Alugada,0,Educativo,D,8500,15.05,1,0.42,S,10
22,38400,Própria,6,Pessoal,C,10000,14.72,0,0.26,N,3
22,21600,Hipotecada,NULL,Educativo,A,4025,5.42,0,0.19,N,4
22,29000,Hipotecada,5,"Pagamento de débitos",B,9000,NULL,1,0.31,N,4
25,29000,Alugada,5,Empreendimento,A,10000,7.49,1,0.34,N,2
23,42000,Hipotecada,3,Educativo,A,11000,6.54,0,0.26,N,3
24,88000,Hipotecada,4,Médico,B,6000,9.91,0,0.07,N,2
23,38000,Alugada,0,Médico,A,8000,6.17,0,0.21,N,2
46,80000,Hipotecada,3,"Melhora do lar",A,10000,6.17,0,0.13,N,13
33,25200,Alugada,3,Médico,E,1600,16.69,1,0.06,N,6
37,32000,Alugada,4,"Pagamento de débitos",C,17000,NULL,0,0.23,,5
26,45000,Alugada,5,Médico,D,1800,14.11,0,0.04,S,2
25,52000,Alugada,3,Educativo,B,7200,12.69,0,0.14,N,3
37,117000,Hipotecada,3,Pessoal,A,10000,8.94,0,0.09,N,11
23,25000,Alugada,0,Pessoal,A,2500,6.91,0,0.1,N,2
29,48000,Alugada,4,Empreendimento,B,10000,10.62,0,0.21,N,10
25,55000,Alugada,9,"Pagamento de débitos",A,3600,8.9,0,0.07,N,3
21,45192,Hipotecada,0,Pessoal,B,11700,10.74,0,0.26,N,2
21,30000,Alugada,0,"Pagamento de débitos",C,1500,13.92,0,0.05,N,2
32,35000,Hipotecada,2,Pessoal,C,6075,13.49,0,0.17,N,9
21,19800,Própria,4,"Melhora do lar",D,6800,14.59,1,0.34,N,2
25,48226,Alugada,9,Médico,A,7000,7.9,0,0.15,N,3
22,NULL,Própria,2,Médico,C,9950,7.88,0,0.12,,7
24,53117,Alugada,1,Pessoal,C,2000,13.79,0,0.04,N,2
27,32890,Alugada,5,Educativo,B,10000,10.95,0,0.3,N,5
23,72000,Hipotecada,5,Pessoal,D,12000,16.29,0,0.17,N,2
21,51996,Alugada,5,Pessoal,A,4600,8.59,0,0.09,N,2
30,47600,Hipotecada,6,Educativo,B,23800,12.42,0,0.5,N,9
29,66000,Hipotecada,NULL,Pessoal,A,3000,7.66,0,0.05,N,7
25,27600,Alugada,2,Médico,B,7000,9.76,0,0.25,N,4
27,22896,Própria,1,Médico,B,5000,11.48,0,0.22,N,8
30,50000,Hipotecada,14,"Pagamento de débitos",A,1875,8,0,0.04,N,9
34,30000,Própria,3,"Melhora do lar",C,8875,14.27,0,0.3,S,8
36,24000,Hipotecada,2,"Pagamento de débitos",A,1500,9.63,0,0.06,N,16
26,161000,Alugada,10,Empreendimento,A,30000,7.9,0,0.19,N,4
26,78000,Alugada,1,"Pagamento de débitos",B,15000,12.42,1,0.19,N,3
29,150000,Hipotecada,14,Empreendimento,A,12000,5.42,0,0.08,N,9
23,50000,Alugada,6,Educativo,C,3000,NULL,0,0.06,S,2
23,50000,Alugada,5,Pessoal,A,10000,8.94,0,0.2,N,2
23,70550,Hipotecada,7,Médico,A,15000,8.9,1,0.18,N,4
26,21000,Própria,4,Educativo,C,8000,13.79,0,0.38,S,3
32,35100,Hipotecada,3,Empreendimento,D,10000,15.95,0,0.28,S,5
26,45928,Alugada,5,"Melhora do lar",A,6000,7.9,1,0.13,N,4
22,56000,Hipotecada,3,Educativo,D,10075,16.29,0,0.18,S,4
34,NULL,Hipotecada,NULL,Pessoal,A,4800,NULL,0,0.11,N,4
23,63900,Alugada,7,"Pagamento de débitos",D,5000,15.99,1,0.08,N,2
NULL,170000,Alugada,5,"Melhora do lar",,7500,11.36,0,0.19,N,4
23,36100,Alugada,2,Educativo,A,5000,7.49,0,0.14,N,4
30,56000,Alugada,7,"Melhora do lar",C,4800,13.92,0,0.09,S,9
28,83000,Hipotecada,9,"Pagamento de débitos",B,12000,10.74,0,0.14,N,6
22,25000,Própria,1,Médico,C,2400,14.27,0,0.1,S,2
23,30000,Alugada,3,Empreendimento,C,6400,NULL,0,0.21,S,3
28,70000,Hipotecada,4,"Melhora do lar",B,20000,12.18,0,0.29,N,6
22,30000,Própria,6,Educativo,A,2500,7.29,0,0.08,N,3
27,63000,Hipotecada,12,Pessoal,A,18000,7.49,0,0.29,N,9
24,62900,Alugada,8,Médico,D,12000,15.62,1,0.16,S,2
48,140000,Hipotecada,4,Educativo,B,18000,9.99,0,0.13,N,11
30,40000,Alugada,4,Empreendimento,C,4500,14.26,0,0.11,S,6
26,58195,Alugada,3,Pessoal,B,11000,9.91,0,0.19,N,2
24,29004,Alugada,4,Educativo,A,5000,6.92,1,0.17,N,3
39,48500,Alugada,1,Pessoal,B,5000,10.99,0,0.1,N,13
27,35000,Alugada,8,Pessoal,B,12000,9.91,1,0.34,N,8
22,60000,Alugada,6,Educativo,A,4000,7.51,0,0.07,N,3
21,27000,Alugada,5,Médico,D,4000,15.58,1,0.15,S,2
29,55000,Alugada,0,Pessoal,D,8500,16.29,1,0.15,S,8
29,39000,Hipotecada,6,Médico,A,7100,8.32,0,0.18,N,5
32,40000,Alugada,2,Educativo,A,7500,8,0,0.19,N,6
25,127000,Hipotecada,9,Pessoal,B,6000,9.91,0,0.05,N,2
30,9600,Alugada,NULL,Pessoal,A,1800,5.99,1,0.19,N,8
23,65000,Hipotecada,7,Educativo,A,9000,7.88,0,0.14,N,3
26,96640,Outros,8,Educativo,B,25000,11.58,0,0.26,N,2
35,40800,Alugada,5,Empreendimento,A,5000,6.54,0,0.12,N,5
29,60000,Alugada,1,"Melhora do lar",B,6000,10.01,0,0.1,N,10
48,94050,Hipotecada,1,"Pagamento de débitos",D,23000,14.96,1,0.24,S,16
22,60000,Hipotecada,5,Educativo,B,8800,10.37,0,0.15,N,4
42,150000,Alugada,19,Médico,C,18400,NULL,0,0.12,N,17
